"","date","mktRF","size","BM"
"4761","20070926","1.6464","-0.5300","1.8183"
"4762","20070927","1.6478","-0.9363","-0.5420"
"4763","20070928","-0.0174","0.0904","-0.4083"
"4764","20070929","0.6709","0.6550","0.5223"
"4765","20071001","0.1182","-0.0700","1.3673"
"4766","20071002","1.3855","-1.3238","-0.8669"
"4767","20071003","0.7653","-0.9692","-0.4720"
"4768","20071004","-0.7542","0.4960","-0.6662"
"4769","20071005","-0.1088","-0.4626","0.8756"
"4770","20071008","1.0210","-2.0740","-0.4131"
"4771","20071009","-0.7826","-0.2914","-0.4518"
"4772","20071011","0.5265","-0.7105","0.7149"
"4773","20071012","-2.1150","0.5386","0.8522"
"4774","20071015","0.2197","-1.3593","0.3159"
"4775","20071016","0.7878","-0.4192","-0.2373"
"4776","20071017","-0.3095","0.5142","-0.3612"
"4777","20071018","0.7716","-0.4750","-1.1615"
"4778","20071019","-0.2734","-0.2730","0.5887"
"4779","20071022","-2.5961","0.0439","-0.2792"
"4780","20071023","1.4861","-0.2373","-0.4736"
"4781","20071024","-0.6575","-0.3067","0.2547"
"4782","20071025","1.3239","-1.4814","-0.0061"
"4783","20071026","0.6800","-0.7822","0.7443"
"4784","20071029","1.8690","-1.2751","0.4940"
"4785","20071030","-0.5073","-0.0339","0.2104"
"4786","20071031","-0.4681","0.0098","0.0094"
"4787","20071101","-1.1977","0.2019","-1.2691"
"4788","20071102","-3.3937","1.3372","0.4919"
"4789","20071105","0.3864","-1.2095","0.8220"
"4790","20071106","-0.1907","0.0312","0.0915"
"4791","20071107","0.0519","-0.3425","0.1969"
"4792","20071108","-3.9054","-0.5154","-0.9451"
"4793","20071109","0.3519","-1.8602","0.1907"
"4794","20071112","-3.3535","-0.8235","-0.1531"
"4795","20071113","0.6540","0.1524","0.7433"
"4796","20071114","2.4644","0.6096","0.4968"
"4797","20071115","-0.4350","0.2668","-0.1202"
"4798","20071116","-1.5901","1.3692","-0.0550"
"4799","20071119","-0.8395","0.3595","0.9745"
"4800","20071120","0.0309","0.3771","-0.4342"
"4801","20071121","-2.2831","1.2887","-0.0636"
"4802","20071122","0.1693","-0.8862","0.1934"
"4803","20071123","-1.8461","0.2290","-0.0551"
"4804","20071126","2.1829","-1.9021","-0.5216"
"4805","20071127","-1.8213","-0.1793","-0.2272"
"4806","20071128","-1.2018","0.2304","-0.3287"
"4807","20071129","2.0325","-1.0343","-0.0825"
"4808","20071130","1.6265","0.1374","-0.0022"
"4809","20071203","-0.0379","0.6907","0.4102"
"4810","20071204","0.7672","0.4494","-0.6012"
"4811","20071205","0.2934","0.3158","-0.0770"
"4812","20071206","0.1939","-0.3158","0.1466"
"4813","20071207","0.3053","-0.3383","0.3823"
"4814","20071210","-1.4266","0.4853","0.4500"
"4815","20071211","0.4582","-0.5210","0.1409"
"4816","20071212","-1.7292","1.4109","0.5553"
"4817","20071213","-3.5769","0.8047","0.0647"
"4818","20071214","-0.8603","-1.2482","-0.0824"
"4819","20071217","-3.5454","-1.0748","-1.2209"
"4820","20071218","-0.3039","-2.4344","-0.7930"
"4821","20071219","2.6351","0.1856","-0.6533"
"4822","20071220","-1.9681","0.0005","-1.0153"
"4823","20071221","1.0320","-1.4378","-0.8940"
"4824","20071224","2.3584","-0.2571","0.2085"
"4825","20071225","0.3660","0.4765","0.8920"
"4826","20071226","-0.1330","-0.0594","0.2547"
"4827","20071227","1.8630","-0.2043","-0.0478"
"4828","20071228","0.9471","0.6525","0.7128"
"4829","20071231","1.2530","0.7552","0.3229"
"4830","20080102","-2.1153","2.2082","0.6440"
"4831","20080103","-1.6381","0.5108","1.0046"
"4832","20080104","0.4324","0.0858","1.8611"
"4833","20080107","-3.9660","0.3475","1.1450"
"4834","20080108","1.0080","-1.2986","1.3655"
"4835","20080109","1.6478","-0.9589","-0.4859"
"4836","20080110","-0.3609","0.5326","0.7738"
"4837","20080111","-0.2922","0.4682","-0.5274"
"4838","20080114","1.7435","-1.2879","2.0152"
"4839","20080115","3.1106","-1.6080","1.2494"
"4840","20080116","-2.8843","0.8836","0.3436"
"4841","20080117","-0.9716","0.4676","-0.5438"
"4842","20080118","0.9900","-0.2762","0.0656"
"4843","20080121","-0.7685","0.7555","0.9905"
"4844","20080122","-6.3680","0.6717","-0.5445"
"4845","20080123","-2.1700","-1.0503","-0.7888"
"4846","20080124","1.4327","-2.0904","0.7439"
"4847","20080125","2.7655","0.0365","-1.2002"
"4848","20080128","-3.2273","0.7016","-0.0991"
"4849","20080129","1.1915","-1.1314","-0.3535"
"4850","20080130","-0.4648","0.5910","-0.1783"
"4851","20080131","-0.2747","-0.3342","-0.5032"
"4852","20080201","1.9212","0.2132","0.9881"
"4853","20080212","-1.4118","0.9550","1.7495"
"4854","20080213","0.0407","-0.1680","0.1210"
"4855","20080214","3.9800","-1.5237","-0.8002"
"4856","20080215","0.0910","-0.0824","-0.5682"
"4857","20080218","0.1291","1.8696","0.3514"
"4858","20080219","1.6140","-0.0468","0.5992"
"4859","20080220","-1.6204","0.8141","-0.8852"
"4860","20080221","2.3311","-0.2361","-0.2781"
"4861","20080222","0.3382","0.1517","0.3276"
"4862","20080225","2.3505","-0.6211","2.0686"
"4863","20080226","0.2800","-0.4143","-0.1165"
"4864","20080227","1.6373","-0.5642","-0.1561"
"4865","20080229","-0.5477","1.9643","1.5238"
"4866","20080303","-1.7236","1.4636","2.0570"
"4867","20080304","2.5518","-0.4942","-0.3184"
"4868","20080305","0.1771","1.1281","1.2868"
"4869","20080306","2.0702","-1.0370","-2.4498"
"4870","20080307","-1.5294","0.4802","-0.6539"
"4871","20080310","-2.7245","0.8576","-1.1900"
"4872","20080311","1.0293","-0.0113","0.9411"
"4873","20080312","0.5943","-0.4769","-0.7290"
"4874","20080313","-2.5897","0.6177","0.2761"
"4875","20080314","-0.6124","-0.0022","0.4187"
"4876","20080317","-1.8643","0.2886","0.6390"
"4877","20080318","0.6150","-0.5109","0.9319"
"4878","20080319","1.4719","-1.4499","-0.8170"
"4879","20080320","1.9272","-0.8681","0.2582"
"4880","20080321","2.2325","-1.0352","-1.1622"
"4881","20080324","3.9771","-0.6514","0.9227"
"4882","20080325","-0.8190","1.5779","-0.9735"
"4883","20080326","-0.3123","0.6515","1.7635"
"4884","20080327","-1.8435","1.3677","0.9619"
"4885","20080328","0.2164","0.1578","0.5648"
"4886","20080331","-0.6128","0.6803","-0.1837"
"4887","20080401","-1.7757","0.5592","-1.5889"
"4888","20080402","2.2012","-1.1963","-1.0962"
"4889","20080403","-0.1422","0.5350","-0.8869"
"4890","20080407","1.4892","0.0747","0.8116"
"4891","20080408","-0.6641","0.5849","-0.0339"
"4892","20080409","-0.0744","0.2504","1.7825"
"4893","20080410","1.8334","-0.4433","-0.2728"
"4894","20080411","0.8902","-0.5589","0.0813"
"4895","20080414","-0.1454","0.8258","2.5471"
"4896","20080415","0.3202","0.5900","0.3724"
"4897","20080416","1.5979","-0.3789","1.4772"
"4898","20080417","0.2658","-0.1799","-1.8608"
"4899","20080418","-0.1774","1.2647","1.4778"
"4900","20080421","0.0540","-0.8083","-1.8044"
"4901","20080422","-0.5363","0.9779","0.4689"
"4902","20080423","-0.3321","0.1562","0.0805"
"4903","20080424","-0.2559","0.3035","0.1770"
"4904","20080425","-0.4846","-0.4888","-0.5816"
"4905","20080428","1.4602","-1.7301","-0.9311"
"4906","20080429","-2.0842","1.3121","-0.2383"
"4907","20080430","0.3500","0.2387","-0.0754"
"4908","20080502","0.4823","-0.5956","0.7370"
"4909","20080505","-1.4820","1.6434","0.3725"
"4910","20080506","0.2144","-0.3955","-1.3800"
"4911","20080507","0.7230","0.4556","-0.1833"
"4912","20080508","-0.7054","0.9282","0.6986"
"4913","20080509","-0.8446","1.2335","0.7308"
"4914","20080512","0.4657","-0.5123","0.0986"
"4915","20080513","1.8234","-0.9088","-0.0417"
"4916","20080514","0.2910","0.3296","0.3285"
"4917","20080515","1.5493","-0.6607","0.8846"
"4918","20080516","0.4393","0.4674","-0.4475"
"4919","20080519","1.0518","0.5285","1.1021"
"4920","20080520","-2.4420","1.2526","-0.1048"
"4921","20080521","-0.6007","0.8984","1.1473"
"4922","20080522","-0.0938","0.1622","-0.1264"
"4923","20080523","-1.8991","0.2133","0.5028"
"4924","20080526","-1.4041","-1.6047","-0.5249"
"4925","20080527","0.7964","-0.2924","-0.0311"
"4926","20080528","-1.2851","0.1930","-0.6268"
"4927","20080529","0.2335","-0.9368","-0.6601"
"4928","20080530","-0.7270","-1.0074","-1.5574"
"4929","20080602","1.2163","-0.9379","-0.8464"
"4930","20080603","-1.6777","1.1995","0.6974"
"4931","20080604","0.5421","0.0545","0.1367"
"4932","20080605","1.2735","-0.0062","-0.1119"
"4933","20080606","0.0566","0.3781","-0.1622"
"4934","20080609","-1.7982","0.6429","0.0580"
"4935","20080610","-2.5158","0.6128","0.0230"
"4936","20080611","-0.2936","-2.1187","-1.5292"
"4937","20080612","-3.3903","-1.1348","-0.9632"
"4938","20080613","0.5171","-0.3404","0.2614"
"4939","20080616","0.8413","-0.3363","0.7103"
"4940","20080617","0.3734","-0.3368","-0.5753"
"4941","20080618","0.4893","0.9424","1.2135"
"4942","20080619","-2.1078","0.6577","0.2091"
"4943","20080620","-1.7978","-0.5762","-1.2817"
"4944","20080623","-0.3500","-1.3183","-1.2598"
"4945","20080624","-1.7871","-0.3966","-0.4057"
"4946","20080625","1.7223","-0.6027","0.8995"
"4947","20080626","-0.5430","1.1975","0.7624"
"4948","20080627","-3.3200","-0.6276","-0.5144"
"4949","20080630","-0.2504","-2.2119","-0.4972"
"4950","20080701","-1.4679","-1.9406","-0.6427"
"4951","20080702","-0.3600","2.0731","1.1722"
"4952","20080703","0.6110","2.7735","0.7454"
"4953","20080704","-2.2270","0.8585","-0.4349"
"4954","20080707","1.5732","-0.4292","0.3881"
"4955","20080708","-3.7111","0.9464","-0.6700"
"4956","20080709","-0.0104","0.1611","-0.1137"
"4957","20080710","0.4712","-0.6530","0.3388"
"4958","20080711","2.3990","0.1330","0.5643"
"4959","20080714","-1.1465","1.1195","-0.4590"
"4960","20080715","-4.3774","0.8781","-1.3954"
"4961","20080716","-1.3526","-1.1118","-1.4170"
"4962","20080717","4.0277","-1.7397","-0.3802"
"4963","20080718","-2.2885","-0.3697","-2.2348"
"4964","20080721","3.9878","-2.4388","-0.5271"
"4965","20080722","-0.2021","0.9360","-0.1089"
"4966","20080723","3.4741","0.3974","1.6773"
"4967","20080724","1.1080","0.4358","-0.3358"
"4968","20080725","-1.7835","0.9875","-0.3083"
"4969","20080729","-2.9043","1.2604","-0.7833"
"4970","20080730","0.8395","-0.3749","0.0641"
"4971","20080731","-0.5272","-0.5017","-0.0875"
"4972","20080801","-0.2900","-0.2731","-0.6931"
"4973","20080804","-0.3543","-0.3176","-0.2703"
"4974","20080805","-2.2921","-0.0394","-0.7340"
"4975","20080806","3.2364","-1.0157","-0.5629"
"4976","20080807","0.0036","1.0073","-0.9283"
"4977","20080808","2.7228","-0.2812","-0.3572"
"4978","20080811","1.6035","0.8346","-0.9838"
"4979","20080812","-0.3090","0.4646","-0.8943"
"4980","20080813","0.0574","0.8973","-0.1547"
"4981","20080814","0.5217","1.0520","0.5873"
"4982","20080815","-1.7523","-0.3625","0.2526"
"4983","20080818","-2.7184","0.3784","-1.0824"
"4984","20080819","-0.2864","0.2898","-0.0674"
"4985","20080820","0.9012","-0.1890","0.1910"
"4986","20080821","-1.6613","-0.0176","-0.0642"
"4987","20080822","-0.0862","-0.9298","0.6002"
"4988","20080825","1.7969","-1.2104","0.5662"
"4989","20080826","-0.9219","0.6010","-0.2697"
"4990","20080827","1.6521","-0.6226","-0.1672"
"4991","20080828","-0.6755","0.5766","-0.0322"
"4992","20080829","0.2067","-0.1954","0.3643"
"4993","20080901","-3.3063","0.4244","0.6546"
"4994","20080902","-1.6633","-0.3837","-0.2632"
"4995","20080903","-1.7107","-2.1471","-1.6703"
"4996","20080904","-2.5716","-1.0342","-1.4636"
"4997","20080905","-1.6435","-1.0128","-1.1576"
"4998","20080908","5.5464","-0.4544","0.7470"
"4999","20080909","-3.4930","-0.6136","0.8168"
"5000","20080910","0.5103","0.3462","2.2159"
"5001","20080911","-3.1902","0.3628","0.0467"
"5002","20080912","0.9377","-1.2325","0.5397"
"5003","20080915","-4.0765","0.1162","-1.3397"
"5004","20080916","-4.8656","0.0692","-1.7338"
"5005","20080917","0.7604","-2.6825","-2.0028"
"5006","20080918","-2.7270","-1.2372","-2.3650"
"5007","20080919","5.7958","-0.4281","-0.5203"
"5008","20080922","2.3265","0.4682","1.0182"
"5009","20080923","1.1550","1.0057","0.8621"
"5010","20080924","-0.8151","2.2318","1.1371"
"5011","20080925","-1.1648","0.5240","0.7745"
"5012","20080926","-2.1622","-0.6620","-0.3442"
"5013","20080930","-3.5426","-0.5247","-0.1337"
"5014","20081001","0.7606","1.6886","-0.5029"
"5015","20081002","-1.0530","0.5187","1.4876"
"5016","20081003","0.6586","1.2994","-0.7444"
"5017","20081006","-4.1241","1.7982","-0.8095"
"5018","20081007","0.3262","-0.1498","-0.3564"
"5019","20081008","-5.7499","1.3684","-0.3294"
"5020","20081009","-1.4579","-0.1842","-0.8635"
"5021","20081013","-2.1511","0.2585","-0.5602"
"5022","20081014","5.3719","-0.3015","0.6620"
"5023","20081015","-0.8732","0.5696","-0.0275"
"5024","20081016","-3.2473","0.8402","0.6606"
"5025","20081017","-1.9758","0.8029","0.3248"
"5026","20081020","-0.6003","0.9765","-0.5107"
"5027","20081021","0.2031","0.3257","0.7958"
"5028","20081022","-1.6306","0.2020","-0.2518"
"5029","20081023","-2.7185","0.5358","-0.2913"
"5030","20081024","-3.1872","0.4952","0.0555"
"5031","20081027","-4.6192","0.2119","-0.8518"
"5032","20081028","0.7423","0.7454","-0.9920"
"5033","20081029","0.1627","-0.6863","-0.2499"
"5034","20081030","6.2898","-0.9794","0.4229"
"5035","20081031","4.0116","-2.0520","1.4262"
"5036","20081103","2.5416","-1.2072","0.7965"
"5037","20081104","-0.0555","-0.4074","-0.6950"
"5038","20081105","-0.3086","0.4170","1.9731"
"5039","20081106","-5.7012","1.4583","-0.2823"
"5040","20081107","1.0213","0.5099","1.7130"
"5041","20081110","-0.0284","-0.5175","1.8908"
"5042","20081111","-2.1254","0.1664","-1.1750"
"5043","20081112","-0.5012","-0.0427","-0.8501"
"5044","20081113","-3.8450","0.6576","-0.7586"
"5045","20081114","0.3341","-0.7581","1.2239"
"5046","20081117","-0.2796","-1.4102","1.9755"
"5047","20081118","-3.0267","-0.3579","1.2325"
"5048","20081119","-0.5077","0.1975","-0.5720"
"5049","20081120","-4.5289","0.8751","0.4444"
"5050","20081121","1.9402","-0.0510","-1.3234"
"5051","20081124","-0.2369","-0.2406","1.0673"
"5052","20081125","2.5251","-1.0220","-0.7085"
"5053","20081126","0.1216","-0.1316","1.3336"
"5054","20081127","4.2518","-0.9716","0.9878"
"5055","20081128","0.1460","-0.2133","-0.0060"
"5056","20081201","1.3018","-1.0078","1.8717"
"5057","20081202","-3.5574","0.6011","0.0812"
"5058","20081203","-1.1181","0.8285","1.7555"
"5059","20081204","-1.2233","0.5833","-1.2795"
"5060","20081205","-0.6933","-0.0150","0.3023"
"5061","20081208","4.5637","-1.3235","0.3929"
"5062","20081209","1.2202","-0.8616","-0.5340"
"5063","20081210","4.1441","-0.9793","-0.3154"
"5064","20081211","-0.1036","0.4510","-1.1039"
"5065","20081212","-3.7306","1.4997","0.4057"
"5066","20081215","2.9418","-0.9664","-0.2714"
"5067","20081216","0.0636","-0.4718","0.0708"
"5068","20081217","0.6755","-0.4109","0.5885"
"5069","20081218","1.0009","-0.2762","1.1782"
"5070","20081219","-0.0075","0.6149","-0.8879"
"5071","20081222","-3.4019","1.2846","-1.0267"
"5072","20081223","-2.8695","0.5461","-0.8960"
"5073","20081224","0.3981","-0.2044","1.2521"
"5074","20081225","-0.2240","0.4786","0.4719"
"5075","20081226","0.2555","-0.1176","-0.1506"
"5076","20081229","-0.2086","-0.4627","0.3878"
"5077","20081230","3.9106","-1.6991","0.2209"
"5078","20081231","0.0496","0.2135","-0.4143"
"5079","20090105","2.3066","-0.3685","-0.7402"
"5080","20090106","0.6109","0.3714","-0.1354"
"5081","20090107","1.3030","-0.1042","-0.3014"
"5082","20090108","-5.3111","1.5618","-0.0812"
"5083","20090109","-0.7319","0.9667","0.6115"
"5084","20090110","-0.7913","0.6223","0.1177"
"5085","20090112","-0.3223","0.4283","-0.1916"
"5086","20090113","1.7659","-1.2952","-0.6918"
"5087","20090114","-0.2402","0.0325","0.3949"
"5088","20090115","-4.4350","1.9469","-0.0396"
"5089","20090116","0.7461","-0.4489","-0.3742"
"5090","20090117","0.2814","-0.3645","0.2801"
"5091","20090119","0.0073","-0.2819","-0.3318"
"5092","20090120","-2.8495","1.0649","0.0306"
"5093","20090121","0.1314","-0.6355","0.0962"
"5094","20090202","0.2522","-0.1440","-0.8263"
"5095","20090203","2.6350","-0.1009","0.0170"
"5096","20090204","0.3848","-0.0556","-0.3995"
"5097","20090205","-0.6043","0.4253","0.1710"
"5098","20090206","2.4691","-0.7561","-0.8521"
"5099","20090209","0.5063","0.0920","-0.6329"
"5100","20090210","0.6969","-0.3963","-0.1365"
"5101","20090211","1.0916","-0.2963","-1.2445"
"5102","20090212","-2.3876","1.2070","0.8837"
"5103","20090213","2.8003","-0.8797","-0.7449"
"5104","20090216","-0.0416","1.0481","-0.2774"
"5105","20090217","-2.1606","0.5839","0.9413"
"5106","20090218","0.1502","-0.2351","-0.1416"
"5107","20090219","0.6671","-0.0929","-0.9300"
"5108","20090220","-2.0322","0.8067","0.1848"
"5109","20090223","0.9011","0.2316","-0.8448"
"5110","20090224","-1.0664","0.4467","0.3340"
"5111","20090225","1.4412","-1.0710","0.8113"
"5112","20090226","0.5338","-0.3069","-0.3372"
"5113","20090227","0.8435","0.6929","-0.4014"
"5114","20090302","-2.8900","2.2314","-0.4872"
"5115","20090303","0.1987","0.1568","-0.2678"
"5116","20090304","2.2394","0.1476","-0.2451"
"5117","20090305","2.0014","-0.9267","0.4339"
"5118","20090306","0.3129","0.3586","-0.4528"
"5119","20090309","-0.5204","1.2332","1.1129"
"5120","20090310","0.8729","0.7477","1.0939"
"5121","20090311","1.8083","-1.2605","0.3923"
"5122","20090312","-0.1208","0.6390","0.1475"
"5123","20090313","2.8481","-0.8333","-0.4766"
"5124","20090316","1.4226","0.3068","0.7908"
"5125","20090317","1.3379","-0.4317","0.3453"
"5126","20090318","0.1037","0.8354","-1.0807"
"5127","20090319","-0.2178","0.2792","1.1576"
"5128","20090320","-1.2881","0.1458","0.6927"
"5129","20090323","3.0477","-0.9230","-0.2445"
"5130","20090324","2.1103","-0.8102","0.5898"
"5131","20090325","1.8728","0.5196","-0.3214"
"5132","20090326","0.7095","0.3898","1.4239"
"5133","20090327","0.0171","1.0870","1.9682"
"5134","20090330","-3.3457","0.5828","-1.1383"
"5135","20090331","0.1395","-0.7248","0.3333"
"5136","20090401","1.8400","0.4324","2.0800"
"5137","20090402","2.8759","-1.5366","1.0816"
"5138","20090403","0.9855","-0.0196","0.7245"
"5139","20090406","0.5691","-0.1966","0.7264"
"5140","20090407","0.3755","0.8178","0.4363"
"5141","20090408","-2.3414","1.8708","-0.5965"
"5142","20090409","3.9631","-0.7881","0.6808"
"5143","20090410","1.9087","0.0004","0.5607"
"5144","20090413","1.3219","0.9536","0.6386"
"5145","20090414","0.5309","1.1056","-1.4474"
"5146","20090415","-0.3635","0.9314","0.1065"
"5147","20090416","2.0406","-1.1673","0.4302"
"5148","20090417","-3.9445","-0.6530","-1.7520"
"5149","20090420","0.4718","-1.3906","-3.2082"
"5150","20090421","1.6417","1.0752","1.2448"
"5151","20090422","0.0239","1.1316","0.3588"
"5152","20090423","-0.1916","0.1980","-0.3797"
"5153","20090424","0.0374","0.4098","0.4937"
"5154","20090427","-2.9333","0.5407","-1.8004"
"5155","20090428","-1.8045","-1.1351","-1.2703"
"5156","20090429","0.5106","-2.2752","0.4027"
"5157","20090430","6.5589","-0.6333","0.0707"
"5158","20090504","5.6627","-2.4309","-0.3458"
"5159","20090505","0.8011","-2.7335","-0.4873"
"5160","20090506","2.8769","-0.6774","1.1956"
"5161","20090507","0.0635","1.4787","1.3579"
"5162","20090508","0.1403","1.2224","-0.9535"
"5163","20090511","0.9745","-0.2606","1.2196"
"5164","20090512","-3.2351","0.7344","-0.4284"
"5165","20090513","0.7889","1.1727","0.2326"
"5166","20090514","-1.9164","1.6399","-0.3922"
"5167","20090515","1.9439","-1.0633","0.4600"
"5168","20090518","1.3746","-0.6600","1.3199"
"5169","20090519","1.1995","-1.0207","-0.0680"
"5170","20090520","0.7012","0.0997","-0.2561"
"5171","20090521","0.1769","1.3987","0.4272"
"5172","20090522","0.2421","1.2725","-0.2025"
"5173","20090525","-0.0491","0.9860","1.1789"
"5174","20090526","-0.7288","-0.4511","-0.8950"
"5175","20090527","3.0942","-0.8726","0.4057"
"5176","20090601","0.9587","-0.7139","-0.0964"
"5177","20090602","0.0229","-1.3195","0.4048"
"5178","20090603","-0.7879","-0.4384","-1.3879"
"5179","20090604","-1.5679","2.2241","-0.0291"
